1,,,,,2,,,,,3,,,,,4,,,,,6,,,,,7,,,,,8,,,,,10,,,,,11,,,,,12,,,,,13,,,,,14,,,,,15,,,,,16,,,,,17,,,,,18,,,,,19,,,,,20,,,,,21,,,,,22,,,,,23,,,,,24,,,,,40,,,,,87,,,,,274,,,,,358,,,,,367,,,,,376,,,,,747,,,,,818,,,,,863,,,,,918,,,,,1009,,,,,1089,,,,,1151,,,,,1234,,,,,1288,,,,
Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,
258.806945681211,468.107747105966,5615,0.413156822477262,0.74266445290943,343.760170293283,772.61518448439,4228,0.702312948771699,3.26070299030132,330.489672977625,712.813253012048,3486,0.676157324960574,5.23011844829867,429.62809418394,576.492855705373,4969,0.404110268740094,10.7975228724878,524.386270712287,309.843770174306,4647,0.90596432787675,11.922923019331,,,,,,560.92677029361,446.748877374784,2895,0.804834087304084,5.29330831548641,652.074465049929,133.72239657632,3505,0.147291530742597,1.08608400624301,752.820668693009,795.102127659574,3290,0.250960608179354,5.37193694646738,,,,,,692.779719081877,376.427201096266,2919,0.155544463624336,5.60500572937592,748.825010150223,702.560698335363,2463,0.281799865970136,26.0822596755449,,,,,,959.428934010152,534.382402707276,2364,0.487523491522437,10.1952066479236,948.074557315937,691.448042870457,4292,0.941772012692715,22.4640565101877,838.387606318347,249.110976103686,2469,0.9994601970406,2.82450141319224,892.861617578308,645.788218793829,2139,0.769710939754195,61.4126595943972,920.958232044199,768.88817679558,4525,NaN,15.8982897971767,,,,,,,,,,,977.237885462555,480.531081742535,2043,0.438481727584716,7.05366699256583,,,,,,815.245722840034,529.29875962361,4676,0.991606138689212,5.64889052512058,873.540485417092,509.82867632062,4903,0.752305114301447,3.29104145516015,,,,,,472.534726904922,637.435378736795,4449,0.214628710399204,21.4209298124073,764.397897897898,990.785660660661,2664,0.360627761754389,1.35212851994457,1006.73909171861,400.10106856634,2246,0.450437090110036,16.0647004576626,685.756682659356,692.096298834818,2918,0.895577319162243,27.9680137020571,608.267670682731,366.704819277108,4980,0.964376536959444,15.3739541252673,842.248002367564,763.422018348624,3379,0.410439290289969,30.6939599422436,972.545608824777,435.648281714043,2357,0.597406505587084,0,,,,,,,,,,,,,,,,,,,,,,,,,
259.069324395837,468.067384018345,5669,0.418230711822017,0.265465193068764,343.411255411255,771.419191919192,4158,0.643897823221121,1.24584903214994,330.401659751037,713.582295988935,3615,0.846675304985959,0.774062935653961,430.775115207373,572.100153609831,3255,0.362099120755669,4.53998776742609,508.969832019198,293.696948920123,2917,0.933652247269563,22.3245698411485,566.402650356779,327.860006795787,2943,NaN,22.6589553088138,556.409937888199,447.108695652174,2898,0.904296293497172,4.53114159691727,652.681711606096,128.963950762016,3412,0.152084426466164,4.79703605861328,757.754139488209,796.31359759157,1993,0.619809217788506,5.08003872851553,,,,,,697.881273797162,374.503288335064,2889,0.190907088974455,5.45227483035787,767.173608797068,706.736421192936,3001,0.288913429434951,18.8177504948448,869.222966186809,744.478406427854,2987,0.939463466170729,66.3703920808663,974.705708131395,521.781637049004,3714,0.631407045566732,19.8030079211758,944.250350959289,687.259475900796,4274,0.985265524463163,5.67174113633214,839.571539657854,249.774494556765,2572,0.860534551626369,1.35718638733652,888.095046082949,641.666474654378,1736,0.627337879849892,6.301506055814,928.438251086679,767.089491178727,3911,NaN,7.69324085312131,,,,,,,,,,,,,,,,,,,,,820.852305181559,537.483884128927,4902,0.731401100445934,9.92119089221825,872.748991741886,505.905895909353,5207,0.720900674961107,4.00183312906879,709.839219330855,788.564126394052,2152,0.294187687433555,90.6114929617169,462.235100117786,630.781389870436,4245,0.340493110095606,12.2620503908578,761.621048419368,988.823529411765,2499,0.421349961744725,3.4001253012657,1008.77265917603,385.818352059925,2670,0.195099438431486,14.4267594215228,690.430155733837,690.5844738084,4238,0.653505523357063,4.91192075347344,616.806115357887,372.162381283299,4317,0.982159676295613,10.1336084650098,818.923402255639,771.921522556391,2128,0.914556210121694,24.8249580494928,974.649545970488,448.478717366629,3524,0.610950588432365,13.0017933589271,,,,,,,,,,,,,,,,,,,,,,,,,
259.84303063259,467.996012325539,5517,0.393501062935112,0.776991157816346,340.556555863343,770.830332409972,4332,0.412337785276133,2.91480102759215,333.771147161066,715.258111239861,3452,0.888769439151345,3.7632169963447,429.172043010753,551.768817204301,2790,0.465469232500401,20.3944374892373,509.177309562399,287.919286871961,3085,0.687434428190179,5.78138613774481,562.916583249917,326.578912245579,2997,NaN,3.71400957458632,558.612817089453,449.723631508678,2996,0.7773168705856,3.41914701481943,653.091114883984,128.619411431805,3534,0.17839113776998,0.535087277000465,733.554825216612,797.03107260233,3347,0.400710219084352,24.2099479885144,,,,,,695.462794229309,373.461655277145,2634,0.202617081445376,2.63325707963925,805.357142857143,695.714285714286,14,0.753125,39.7425432480942,868.5,748.178664921466,3056,0.710078627023851,3.77022453267935,981.987292051756,523.349815157116,4328,0.873806425583891,7.44853320916452,931.817474721286,668.039927404719,3857,0.334399065119554,22.8903354266062,840.108488770461,250.181956604492,2627,0.9401422857201,0.67404723118395,856.625576796308,591.403757415953,3034,0.44501036591203,59.3015028593099,932.022972002871,773.165111270639,2786,NaN,7.05431666061556,,,,,,813.981132075472,695.830188679245,53,0.783015597920277,22.757236450594,,,,,,,,,,,816.326923076923,526.078358208955,3484,0.627528043027806,12.2704973291266,874.588479809976,503.134600158353,5052,0.718617470857312,3.32622856883821,,,,,,465.083583369053,624.795542220317,4666,0.341133768643392,6.62904434463816,761.014584154513,992.754040204966,2537,0.508158549910391,3.97702325867236,1005.5289514867,381.49358372457,3195,0.259403387225107,5.40603928290611,723.600471420153,704.46415242585,5091,0.399577096945836,35.9571317161641,616.375554000467,369.825752274318,4287,0.78050641327042,2.37596679440498,811.156465342521,775.066072152412,2467,0.849195057348362,8.3793496868305,973.992225201072,447.883646112601,3730,0.548374413093646,0.886668140442654,,,,,,,,,,,,,,,,,,,,,,,,,
260.065478355766,469.053473990542,5498,0.429143059180337,1.08060546107094,333.925900747791,774.378653976886,4413,0.417435360876768,7.52038384682749,334.745207173779,719.155844155844,3234,0.834260782204808,4.01760062633224,430.383953429512,568.587446216148,3951,0.262288194732165,16.8622361714343,507.87736443884,288.093001261034,3172,0.512827500533956,1.31150067222075,565.917462272867,328.18663381583,3247,NaN,3.4044153033724,557.971721456345,448.504418522446,2829,0.843736707114353,1.37749189347407,653.609480812641,128.205135440181,3544,0.184562763721584,0.663572025652889,763.574729596853,790.279990167158,4068,0.233800217434197,30.7696566936541,,,,,,696.479803699509,375.103057757644,2649,0.215765711399329,1.93093510130883,,,,,,853.887414288874,751.561380225614,4521,0.548743061503666,14.9990141007306,993.150695931478,534.778372591006,3736,0.829856627667847,15.9760292689237,939.625415973378,679.409525790349,4808,0.732427283034985,13.7924513429141,840.867370007536,251.502637528259,2654,0.8692529484737,1.5231870648046,868.028414298808,604.970363580813,3273,0.762520772363541,17.7222319683735,934.018102189781,768.474744525547,3425,NaN,5.09706628033993,867.341152815013,534.87600536193,2984,0.528689802937671,26.1811242386654,,,,,,1022.5,487,4,0,45.7220506519835,,,,,,804.706896551724,519.047892720307,2088,0.275642412709963,13.5813276756511,869.827816783684,485.835840855901,2991,0.922317869273824,17.9418779912827,692.931805157593,706.457593123209,3490,0.623157359571926,83.8292518145202,470.915636521362,634.232921275211,4611,0.386019077790502,11.0940059219885,762.13682501015,992.150629313845,2463,0.478443360333467,1.27417786889633,1001.53401452003,386.080129066953,3719,0.376739305236232,6.08242710974616,750.897414512093,705.650959132611,2398,0.363603228172414,27.3227306893699,616.308404202101,372.41895947974,3998,0.826886352981991,2.59407646488572,,,,,,972.401715511079,457.489635453896,4197,0.555309550067584,9.7367731974734,,,,,,,,,,,,,,,,,,,,,,,,,
260.201765447667,470.821113312917,5551,0.436095937763888,1.77288548570509,340.495044718395,774.489726855209,4137,0.565992016365439,6.57008292876329,334.801679586563,717.361434108527,3096,0.633730586583801,1.79529845744888,437.150143973673,542.174825174825,2431,0.915334371549522,27.2655072344606,511.932050160397,293.75678040245,3429,0.685155295613202,6.96554882714431,570.906550480769,334.581430288462,3328,NaN,8.11075970995365,557.931765612953,452.496144949884,2594,0.693575951772239,3.99192639472852,654.331272829446,132.300646248946,3559,0.197115702032771,4.15862868025518,745.036197564276,795.398173207037,2956,0.265012170315118,19.2320817269633,,,,,,697.97212406753,376.330192383196,2547,0.191960742074795,1.93206611430311,,,,,,880.668156091749,755.362228179923,3357,0.729374448253037,27.0491141571031,998.441986947063,540.519216823785,2758,0.952195405579666,7.80737171631059,940.313108444646,679.847407742812,4417,0.82022212210931,0.815267771551698,850.404222648752,257.98886756238,2605,0.908077417597641,11.5335483852893,882.828861903417,618.170008472183,3541,0.713397599824408,19.8313860976747,955.803343598768,771.624725032996,2273,NaN,22.0117950300549,858.322241086587,560.953480475382,2945,0.689460796318175,27.5930331253712,,,,,,981.939366240097,490.906154783669,3282,0.569533256311857,40.748288997195,,,,,,792.261044176707,517.176706827309,1494,0.547851344356706,12.5857291400569,869.515660463005,494.693826600091,4406,0.834714881458975,8.86348424790213,678.401397340545,693.021636240703,4437,0.894736064859227,19.7903433188584,473.552482094344,644.553716967152,4049,0.816764248812252,10.6523132835334,760.519292604502,994.275321543408,2488,0.535912453502313,2.67034232893291,1005.47326388889,373.779861111111,2880,0.374817588561444,12.915660160269,746.234553440703,715.503074670571,3415,0.337808123743424,10.8998373356859,614.869997384253,378.281192780539,3823,0.924759740963797,6.03612404168663,816.386846405229,779.145016339869,2448,0.567379312475815,6.63284793625796,976.23294319155,429.41935483871,3503,0.796374839906007,28.3305305166509,424.525437525438,602.284086284086,2457,0.655213513305064,0,,,,,,,,,,,,,,,,,,,,
259.813018168989,469.256659022755,5669,0.449725573004759,1.61203029521262,340.942791174962,774.815033350436,3898,0.490666574221883,0.553444852902957,335.587984358336,720.898684678279,2813,0.68360713327782,3.62359169710474,435.443026435734,542.104375569736,2194,0.860230355830895,1.70857058244547,513.828723824575,298.146384828131,5062,0.859812645783673,4.781840440913,,,,,,560.24958263773,450.605592654424,2396,0.76465097082669,2.99106398163169,656.149261891744,138.050847457627,3658,0.169239165428673,6.03074607083967,734.625568333779,798.652313452795,3739,0.275664553350203,10.9073658467084,,,,,,695.721775736701,376.699196326062,2613,0.151705055632795,2.28040161373318,,,,,,887.338327839377,759.228648486665,3337,0.834376260105832,7.70975986209979,990.32752832564,517.530214015946,4766,0.831131555031314,24.3790625089978,942.785289583792,681.335608896719,4541,0.743443758112174,2.88555406451539,862.912645590682,260.559484193012,2404,0.768838495269111,12.7698361131174,876.574615870343,610.749526415491,4751,0.909329640587014,9.7045941386491,975.840961098398,771.561784897025,1748,NaN,20.0377163499785,,,,,,,,,,,,,,,,,,,,,806.570598748883,517.999106344951,2238,0.411782463013111,14.3331675850352,872.75,515.368717504333,4616,0.860822821634048,20.9263486098955,691.015270413574,704.221420996819,4715,0.682167509784645,16.8684608807617,477.448126801153,649.271133525456,4164,0.831827674962781,6.11801165953819,762.007261853909,993.108073472875,2341,0.450797053923657,1.89116909485777,999.127345082433,383.597214326322,3518,0.603305810993461,11.6897865528133,759.009628610729,712.990371389271,2908,0.397254047372341,13.0198396065265,602.629713423831,364.980769230769,5304,0.797717482557616,18.0755585815497,815.649961149961,781.821678321678,2574,0.439129476293764,2.77624192827151,969.758525090103,445.73301912947,3607,0.56912207953588,17.5514595502481,432.107228915663,611.887148594378,2490,0.810058133330924,12.2352918404192,,,,,,,,,,,,,,,,,,,,
256.968900343643,465.353092783505,5820,0.435336474226129,4.8297862880948,340.23110427876,768.317960543172,3903,0.510361514797184,6.53593553373326,333.502762430939,714.86705801105,2896,0.755976107540631,6.38190181210383,431.576766856214,545.173436230707,2462,0.803570355127213,4.93630392874522,496.88679245283,279.775131456851,3233,0.641043197010092,24.9906380278032,550.890600924499,324.926656394453,3245,NaN,22.2228012541978,561.795544376572,446.739130434783,2783,0.494373234961968,4.16407586312727,655.429653150953,134.983146067416,4094,0.203585228720314,3.15097263703265,702.977534911961,791.50364298725,3294,0.655265179034507,32.4453619011017,,,,,,698.066173608408,372.293110159595,2569,0.190548398219577,4.99097151736948,,,,,,877.582183441558,753.21976461039,4928,0.452612131609652,11.4581429101596,986.148701165883,509.82429944774,4889,0.820684857105546,8.76605474336218,943.438443546672,680.330427386774,4703,0.987868982417631,1.19874933458178,861.452976400141,257.160267699894,2839,0.620260915268931,3.69936574467792,860.779552715655,610.586581469649,3130,0.4142708243865,15.7959036182158,987.694944301628,777.70265638389,2334,NaN,13.3501767928612,924.988575780655,579.849200304646,2626,0.474580071282721,69.2924845088374,,,,,,,,,,,,,,,,818.645337159254,524.008608321377,3485,0.719305344895678,13.4875283756351,881.009454949944,517.452447163515,3596,0.74140645805003,8.51824661316614,692.559527160146,705.331550802139,3553,0.671427280439862,1.90187199463996,486.382453375361,645.915681639086,3807,0.988573415342531,9.54364965285056,762.143037974684,989.128270042194,2370,0.450499140946909,3.98211884576925,994.943391642371,382.92954324587,4116,0.900018976665787,4.23689167436201,746.078956644343,718.696862883327,2837,0.968805887315851,14.133871468003,614.164573991031,366.000448430493,4460,0.846719129549671,11.5798425712573,779.908600624468,789.185637240988,3523,0.303149677887422,36.4920915155404,971.331511839709,439.617486338798,3294,0.697146780375229,6.31458855573572,443.662369551872,618.165131982812,3258,0.903319769777279,13.1504505834605,946,626,1,NaN,0,,,,,,,,,,,,,,,
257.796169630643,466.737688098495,5848,0.466816984278441,1.61290999733604,339.759164845836,768.61835396941,4119,0.445900083404979,0.559430995633282,334.130010104412,715.143819467834,2969,0.745376284106022,0.685592114772922,437.944966442953,557.43355704698,2980,0.280866909012051,13.8153729014511,485.834930777423,273.734469293575,2817,0.384278140914158,12.5949690695602,548.264927718416,320.271527341295,3182,NaN,5.34456605223486,561.478687519166,447.433609322294,3261,0.953997964534852,0.763347360828614,657.697843469833,136.43930215653,4127,0.22754786541283,2.69538084109222,708.169402110199,794.342614302462,3412,0.680307908988419,5.91736792271188,,,,,,698.144904458599,374.106289808917,2512,0.168063725020367,1.81488814737639,,,,,,886.218092909535,755.513936430318,4090,0.562671540623532,8.93544384339405,988.198823795521,505.924677674734,4421,0.669369658031185,4.4056841431333,947.402446609994,686.714493054116,4823,0.68647856331058,7.51462671933524,870.649758454106,260.368760064412,2484,0.499965153680588,9.74039133717481,857.256637168142,623.622313527181,3164,0.853621768936257,13.5033789930775,988.285714285714,790.854438936458,2219,NaN,13.1650443783573,,,,,,,,,,,,,,,,,,,,,819.79335071708,534.627444589309,3068,0.772239928785222,10.6807124675319,881.180387749368,523.160438325372,3559,0.471388072274698,5.71054998452512,697.139179404666,713.133816036471,3729,0.714983988120036,9.0470192587171,458.088463671658,643.001941209096,3606,0.3601236327615,28.443623831126,762.050673000792,989.771575613618,2526,0.407070301123552,0.649902567026364,992.804832713755,384.513475836431,4304,0.730999646654385,2.66125473087573,749.123931623932,740.078917378917,3510,0.779554271710354,21.5977806053933,612.771855486173,366.60994647636,4484,0.67875660410248,1.52024757907735,786.750543647095,794.414414414414,3219,0.29230229216274,8.61117268751642,970.082186821144,439.527878349022,2762,0.641709940859076,1.25253446812563,502.19560272934,621.116376042456,2638,0.609905808483387,58.6075867760091,948.628552323638,607.423269809428,2991,NaN,18.7617747532423,,,,,,,,,,,,,,,
257.052309307208,469.087648705388,5716,0.49309816288562,2.4648819514798,336.301989578399,766.341544291805,4222,0.329433041491107,4.13955591070085,336.085983921706,713.94023068857,2861,0.751952107695717,2.29661915073168,444.376038338658,551.245047923323,3130,0.461712735926874,8.92503954620464,494.394928445895,280.422043685664,3983,0.650518865397462,10.862652131684,555.643743710164,325.066085206307,2981,NaN,8.79969945856261,556.771471247199,451.203883495146,2678,0.716644993546453,6.03099099398595,657.672417868116,144.047270148901,4231,0.18368975395734,7.60801047805279,713.783218871305,785.666467602269,3349,0.930157027282248,10.3339469802459,,,,,,703.009905447996,373.848716794237,2221,0.172891322137735,4.87181470139536,,,,,,894.308602150538,762.31935483871,3720,0.5873449604565,10.5721359947751,985.124390869454,500.89920492434,3899,0.45268936628283,5.89130835908693,947.711395348837,684.258372093023,4300,0.708135273713746,2.47547561061517,868.686378035903,260.035550862372,2841,0.756522871832176,1.99145450334892,865.133916083916,624.65979020979,2860,0.527649350779024,7.94530559411436,994.269467787115,789.663305322129,1785,NaN,6.10115605870787,896.277777777778,594.777777777778,18,0.14695077149155,32.3600424494981,,,,,,,,,,,,,,,,823.032850241546,538.599033816425,3105,0.975262578258609,5.12521981557506,883.481341265549,525.875608436993,3698,0.539041375612355,3.55900770140561,699.153912543153,717.133486766398,3476,0.878477398151447,4.47845013002874,456.401756311745,642.890779363337,3644,0.410783080792248,1.69036643185358,762.241408214585,987.437552388936,2386,0.411786669683748,2.34180364999707,980.602107375815,382.994982438535,3986,0.436102215111133,12.2968421910929,752.855775803144,740.003417634997,2926,0.933557084190048,3.73260782687582,612.298383021728,372.403233956544,3958,0.723381419046449,5.81260320361165,792.805613305613,796.522176022176,2886,0.228537927549465,6.41143724641039,974.484497444634,435.164224872232,2935,0.715407297380393,6.19853293055684,499.360218978102,616.731751824817,2740,0.582630098633414,5.22152569147099,944.600923787529,605.828637413395,2165,NaN,4.33181764428701,,,,,,,,,,,,,,,
255.607635206787,447.587133262637,2829,0.669232403270198,21.5489964397514,339.029151943463,768.177340989399,4528,0.311553078051886,3.28748598176794,334.454989532449,714.92916957432,2866,0.718715477450006,1.90739162668089,441.718484145398,551.817865429234,2586,0.66423602221573,2.71858679927491,508.714285714286,293.405805350028,5271,0.946458273122235,19.3293057179204,,,,,,560.304080061586,450.31870669746,2598,0.804426412095948,3.64182138478022,656.180493983534,155.411864048976,4737,0.22410199398019,11.4621041432633,717.884615384615,781.879571248424,3172,0.729575975260029,5.58229678126886,,,,,,698.175547294506,376.843453118546,2421,0.122134115721691,5.68677979249703,,,,,,898.797354348438,764.899802983394,3553,0.62238741343537,5.17760648577713,979.791240551356,492.702756780791,4498,0.827042097545439,9.77876548881797,948.155222545292,685.159248490271,4471,0.840686185267265,1.004271309672,868.934253780408,260.112426035503,3042,0.683122026800344,0.259522979633099,865.353146853147,631.224941724942,2574,0.82850975187845,6.56881089292978,1002.22715125601,782.637626937467,1871,NaN,10.6153136061014,892.857142857143,607.714285714286,7,0.705882352941177,13.3811053673304,,,,,,,,,,,,,,,,818.010540184453,531.018445322793,2277,0.524183673925101,9.09334483121369,879.869918699187,532.735223027906,4551,0.484808812048153,7.75220518876371,701.399364712677,723.243430551545,3463,0.712044668870903,6.50949064852787,479.022957092102,651.380978409401,3659,0.581460079808812,24.1619991844009,762.402625820569,991.964551422319,2285,0.482908489585929,4.52986880215514,948.586206896552,446.425287356322,87,0.575647841384801,71.0522446194456,763.242712294043,742.359315589354,3156,0.829394530681124,10.6507607633123,595.479951642152,362.725166230103,4963,0.993871427466131,19.4042425512332,789.10790144435,797.977343528745,3531,0.416597895812107,3.97373696677347,991.33868974042,415.350741656366,3236,0.659514114050955,26.0122647051107,442.28870292887,616.805278403605,3107,0.610698485854231,57.0715634122241,933.781887150308,599.990990990991,2109,NaN,12.2934807727725,257.057956777996,494.04944335298,3054,0.425801220160783,0,,,,,,,,,,
,,,,,339.181685744017,765.36836628512,4805,0.35328145196148,2.81311312420853,335.737296923609,706.573453162807,2893,0.567162167577391,8.45353825300666,446.095973154362,553.596979865772,2980,0.630010134185182,4.72521514874167,510.671004078462,293.680326276947,5149,0.806327238255668,1.97588170091743,,,,,,558.706702828361,453.051530414568,2581,0.597428573620367,3.16542880097074,658.028199566161,155.151409978308,4610,0.304834259526599,1.8659721978093,718.896809767625,776.321780228436,2539,0.889912629972469,5.64921043074592,,,,,,698.901198842497,378.522943365027,2419,0.12527988646864,1.8295512174097,800,753.545454545455,33,0.711141678129298,58.0787660679098,900.51615720524,762.675691411936,3435,0.724846149531117,2.8108638428153,982.567842199641,506.607890017932,3346,0.635926797464651,14.17964199322,947.55925749643,679.464540694907,4202,0.651510450209882,5.72580747266601,868.581048247136,259.714682401944,2881,0.908404121553312,0.531934344416905,863.023895401262,631.392245266005,2218,0.941043099114093,2.33525219215365,977.318606627018,775.142310960068,2354,NaN,26.0118310992456,,,,,,821.728888888889,793.05037037037,1350,0.255852606755713,97.5284136223655,1019.71929824561,470.877192982456,57,0.409867475650647,42.7607597357189,,,,,,,,,,,860.598348472337,532.206110652353,6055,0.369617002131749,19.2788324053708,699.053191489362,725.642553191489,2820,0.984258012031035,3.35563976542409,466.093542757417,659.384991273997,2865,0.467713154017538,15.2063794827878,765.146713615023,991.206572769953,2556,0.605651878796375,2.84684904080244,972.668697282099,455.423617619494,2134,0.995641495002944,25.7086812321268,755.475560081466,731.392735913102,2946,0.816969405848709,13.4385461746761,595.814627759072,360.828843995511,5346,0.959849138844516,1.92562875981982,770.531833910035,795.089619377163,2890,0.590793405192207,18.7991817857875,972.66104039845,406.606253458771,3614,0.315679814173127,20.6233037794494,439.530087527352,614.344365426696,3656,0.336510620600309,3.6967623149739,927.722859069454,591.174983142279,2966,NaN,10.6973742419872,258.864916885389,472.101837270341,5715,0.513146354039487,22.0218645347841,,,,,,,,,,
,,,,,344.530434782609,767.723429951691,4140,0.285812563607327,5.84426566400289,328.520869565217,718.614492753623,3450,0.89325779326668,14.037929272031,438.871096345515,545.530897009967,3010,0.429742761049811,10.828690481297,510.985711527322,289.952500482719,5179,0.779089971316013,3.74108619661213,,,,,,557.454944178628,452.531100478469,2508,0.703005945468139,1.35563528855255,656.677242638667,156.338507190139,4381,0.280744475772891,1.79841163538283,,,,,,,,,,,701.740997830803,378.853796095445,2305,0.138762473935093,2.85900713941167,,,,,,921.382125781537,767.872931224715,5438,0.276545222180582,21.5034868404767,987.621403168445,498.480763013256,3093,0.45416280219271,9.57019706252437,930.678048780488,684.752549889135,2255,0.772603510933411,17.6900607389985,866.950463292944,255.763720598717,2806,0.978347450044688,4.27421413401298,864.507424692406,628.85447602885,2357,0.919789684726159,2.93958021811459,,,,,,914.666666666667,628.555555555556,9,0.782608695652174,30.1664359412047,,,,,,,,,,,,,,,,,,,,,856.994621513944,527.05358565737,5020,0.29251399019207,6.28771515055911,704.967749366505,746.339553098364,4341,0.370437304909482,21.5255150931927,461.808300395257,666.37104743083,2024,0.454460814729388,8.19562582899454,763.061111111111,989.313492063492,2520,0.455296428566927,2.81664558748528,973.404608788853,452.295284030011,1866,0.798710625916541,3.21372630957608,757.494528400208,739.25377800938,3838,0.619878555202066,8.11617002726837,597.534836065574,361.904918032787,4880,0.993026885153462,2.02905198342897,793.06418173798,792.43206881341,4534,0.369705790847137,22.6885273571998,982.863892013498,401.169853768279,2667,0.830009343896735,11.5608227507159,439.079536873899,608.790083060659,3973,0.448608198478414,5.57252622183069,905.078856424757,577.195413132265,3183,NaN,26.6116371807136,258.363227084459,469.564019448947,5553,0.510815227334079,2.58693099075839,959.335755258126,558.908221797323,2615,0.664221432108812,0,,,,,
